ID,Default 12 Flag
202511080001,0.1509408902767742
202511080002,0.13703421508082197
202511080003,0.26688554128091047
202511080004,0.03618283941665017
202511080005,0.14389524075232824
202511080006,0.038718127001718984
202511080007,0.2611710061374265
202511080008,0.22011769685432359
202511080009,0.0753517366975412
202511080010,0.06146530429952208
202511080011,0.1761558497964035
202511080012,0.20459045704988543
202511080013,0.18785378350211066
202511080014,0.09789253005443752
202511080015,0.17216170584896612
202511080016,0.26232644484424666
202511080017,0.21477272434784983
202511080018,0.2087904344800543
202511080019,0.169517209917551
202511080020,0.020435364486666063
202511080021,0.42600186693589903
202511080022,0.15501366775245912
202511080023,0.216320881943082
202511080024,0.4484684047797551
202511080025,0.08574589626316412
202511080026,0.07860997079433754
202511080027,0.07474962209245901
202511080028,0.05152413866721055
202511080029,0.07122647747420965
202511080030,0.15215069356285016
202511080031,0.11302760392959274
202511080032,0.14104678500142562
202511080033,0.029407209209699393
202511080034,0.2617488539613243
202511080035,0.41135358591212284
202511080036,0.07728282011364956
202511080037,0.1102332186151416
202511080038,0.2857513596096531
202511080039,0.26814172094644495
202511080040,0.30670323244663394
202511080041,0.2680222892162911
202511080042,0.1231162269662287
202511080043,0.2564976149827558
202511080044,0.05661309808459832
202511080045,0.46195939120193374
202511080046,0.18382824979777218
202511080047,0.25061152063727216
202511080048,0.21251137096998662
202511080049,0.30862634173290693
202511080050,0.11774668668105404
202511080051,0.21599381653357594
202511080052,0.030723416029859132
202511080053,0.2281777203708108
202511080054,0.2629231263874193
202511080055,0.09953051093357307
202511080056,0.26494291599563574
202511080057,0.2855439612320205
202511080058,0.2798845428269059
202511080059,0.35479193689191535
202511080060,0.2782362437216558
202511080061,0.2006467746866281
202511080062,0.09377479928157183
202511080063,0.2687116753878603
202511080064,0.2544066316067335
202511080065,0.3296849569158851
202511080066,0.15240293997293924
202511080067,0.44874928867999464
202511080068,0.24948039942886543
202511080069,0.19007946777855306
202511080070,0.20489338831094733
202511080071,0.15479075602510411
202511080072,0.06562105821340639
202511080073,0.15489375896411248
202511080074,0.15656148704016853
202511080075,0.16335057539667736
202511080076,0.1853305781513347
202511080077,0.136764168061074
202511080078,0.08139519510824109
202511080079,0.16977756594245486
202511080080,0.06663223058940217
202511080081,0.16849823944237657
202511080082,0.23554582088890752
202511080083,0.3380105607334697
202511080084,0.3460694969740539
202511080085,0.25270741012574505
202511080086,0.18590733887437
202511080087,0.012558952592060777
202511080088,0.22577522164107872
202511080089,0.11157001401955313
202511080090,0.04065900970428882
202511080091,0.07649641679398275
202511080092,0.384664148532211
202511080093,0.4025577606087564
202511080094,0.203066019466739
202511080095,0.3811981090410811
202511080096,0.44133983907542773
202511080097,0.32162173361344853
202511080098,0.0371009908562132
202511080099,0.0311563670956295
202511080100,0.034897721551418036
202511080101,0.12791656727734235
202511080102,0.19267324061002647
202511080103,0.20314165701347103
202511080104,0.15814444071334474
202511080105,0.1960335255059863
202511080106,0.09033577230019121
202511080107,0.34353722035524265
202511080108,0.39958788073798146
202511080109,0.10427530412550898
202511080110,0.023205607113485304
202511080111,0.37511009839366427
202511080112,0.18027943186430534
202511080113,0.3092804279614001
202511080114,0.3316911637230379
202511080115,0.35678392770776257
202511080116,0.179827959564573
202511080117,0.27326051033973586
202511080118,0.2531865009594734
202511080119,0.10543862856311209
202511080120,0.3873978729315699
202511080121,0.2486713860925197
