ID,Default 12 Flag
202511080001,0.0930294174834621
202511080002,0.07675623726810198
202511080003,0.11979689099489758
202511080004,0.03286128967057147
202511080005,0.08367842744110014
202511080006,0.0320652500543367
202511080007,0.13729991468401107
202511080008,0.07232638273957527
202511080009,0.03499778549341736
202511080010,0.03640041224482248
202511080011,0.046809477264365684
202511080012,0.07371526164360799
202511080013,0.08015373521462292
202511080014,0.06977968919152987
202511080015,0.09683420803013065
202511080016,0.09338900240518716
202511080017,0.07166379869268742
202511080018,0.12010286438760802
202511080019,0.07092260626051147
202511080020,0.03013171631845179
202511080021,0.21543005714603078
202511080022,0.046172402117758436
202511080023,0.060617478136752626
202511080024,0.19905930612693803
202511080025,0.04613096223509831
202511080026,0.042597631034446574
202511080027,0.036727667209802445
202511080028,0.03800816881200371
202511080029,0.03319154790380434
202511080030,0.10978127724620511
202511080031,0.053625113998343764
202511080032,0.04972023264158268
202511080033,0.03128209529658139
202511080034,0.09842228252939167
202511080035,0.2268789818319213
202511080036,0.04035575779994612
202511080037,0.045507590367417375
202511080038,0.08779643113477877
202511080039,0.10566063197562246
202511080040,0.11534316045967188
202511080041,0.10000398718630679
202511080042,0.048380481387770895
202511080043,0.14857548887835137
202511080044,0.03895983928904599
202511080045,0.21802908371268015
202511080046,0.06525731554063043
202511080047,0.07089090100667979
202511080048,0.09332988111760487
202511080049,0.15343845790579522
202511080050,0.04239438481617029
202511080051,0.06569339596692925
202511080052,0.03519564087248777
202511080053,0.07519215907646931
202511080054,0.07666823417630567
202511080055,0.046584419642879314
202511080056,0.1057626103722403
202511080057,0.10387132191528291
202511080058,0.09182132902409526
202511080059,0.19277684933014902
202511080060,0.07939597889802513
202511080061,0.11474526424570877
202511080062,0.06081863226899641
202511080063,0.11877829357620848
202511080064,0.13183706646753196
202511080065,0.17064964153805362
202511080066,0.05668495223869701
202511080067,0.2114588534379093
202511080068,0.08795845458385095
202511080069,0.06887980716433156
202511080070,0.06308154414176977
202511080071,0.05996148299411478
202511080072,0.040358168196716795
202511080073,0.05939849272545702
202511080074,0.08463648062116848
202511080075,0.05626602175562448
202511080076,0.0702045875684795
202511080077,0.06214072646825115
202511080078,0.05760411659943319
202511080079,0.0730130668390346
202511080080,0.03369489435613905
202511080081,0.09073366924318901
202511080082,0.09573081056026841
202511080083,0.1655193189354373
202511080084,0.15711028505743185
202511080085,0.10737683581261664
202511080086,0.053953921502937374
202511080087,0.03014032738953168
202511080088,0.08317835833569585
202511080089,0.05620674040557171
202511080090,0.03410992125715036
202511080091,0.04820165411882247
202511080092,0.14619858621308163
202511080093,0.13385659754097307
202511080094,0.05979724679920477
202511080095,0.15991069674701966
202511080096,0.19934845294665884
202511080097,0.15910454516587888
202511080098,0.03405716230701002
202511080099,0.03619368661855436
202511080100,0.0350059052626947
202511080101,0.0582912849621
202511080102,0.06347701223809839
202511080103,0.07674435114967212
202511080104,0.043820090346812106
202511080105,0.08449186819051097
202511080106,0.05659394009777362
202511080107,0.15391294646064527
202511080108,0.19397909741365588
202511080109,0.03693985425056335
202511080110,0.03118066861280637
202511080111,0.11811450130777607
202511080112,0.0729797126544169
202511080113,0.18487689099833113
202511080114,0.1308057487541893
202511080115,0.15117604019780326
