ID,Default 12 Flag
202511080001,0.08428881350054437
202511080002,0.0792105757641814
202511080003,0.13352406629924093
202511080004,0.029937230763418584
202511080005,0.08678161238872437
202511080006,0.028751613844272828
202511080007,0.12190196011941562
202511080008,0.07563234092260349
202511080009,0.03615788181546575
202511080010,0.0423655307612274
202511080011,0.0589317411206533
202511080012,0.08535670662866235
202511080013,0.09595484491498468
202511080014,0.07613094932932905
202511080015,0.10662965621005642
202511080016,0.11039508500227962
202511080017,0.08776359762696742
202511080018,0.10589853909665167
202511080019,0.0850323470387743
202511080020,0.01775304682276011
202511080021,0.24835624109195506
202511080022,0.064857313014689
202511080023,0.08106615141184435
202511080024,0.18969007738340465
202511080025,0.05654874570461793
202511080026,0.04701264025540475
202511080027,0.045289204754988835
202511080028,0.04415570548804464
202511080029,0.034501580891523546
202511080030,0.10229815262066069
202511080031,0.06250506377198208
202511080032,0.05540660616047338
202511080033,0.027727208673139096
202511080034,0.09737911001178602
202511080035,0.22936084501337284
202511080036,0.047718157236720515
202511080037,0.05647115393355953
202511080038,0.09212568014051846
202511080039,0.12874121562304647
202511080040,0.11611940460966255
202511080041,0.09977886165134087
202511080042,0.0631631306034508
202511080043,0.13270287958150803
202511080044,0.03787332771236397
202511080045,0.2416817774450357
202511080046,0.07561595348783685
202511080047,0.08880741147120169
202511080048,0.09886558040426582
202511080049,0.135263659324679
202511080050,0.05355763187314878
202511080051,0.0755966034382321
202511080052,0.03354056038283491
202511080053,0.09640055335678237
202511080054,0.09362089983437924
202511080055,0.05197566994089837
202511080056,0.08247509734689135
202511080057,0.10012617923575842
202511080058,0.09649657651329957
202511080059,0.17502765894259056
202511080060,0.0798196279091831
202511080061,0.10818077998116797
202511080062,0.06556253742123436
202511080063,0.11071963095012322
202511080064,0.12301232188092401
202511080065,0.1598801850800381
202511080066,0.06277099326260252
202511080067,0.23948370161399243
202511080068,0.10338961485306367
202511080069,0.09385994205696907
202511080070,0.0667559380908253
202511080071,0.06091000643267181
202511080072,0.04650543484041745
202511080073,0.0612381850974901
202511080074,0.09359836624946884
202511080075,0.0710785727789221
202511080076,0.08221552077362575
202511080077,0.06299314988961341
202511080078,0.06735923821247483
202511080079,0.07958385444019705
202511080080,0.036813132316621436
202511080081,0.0904660811300533
202511080082,0.09552054288772541
202511080083,0.1353810091825082
202511080084,0.1423742619729279
202511080085,0.10597614205984011
202511080086,0.07030308891061338
202511080087,0.013966378640281198
202511080088,0.10810618668181243
202511080089,0.05942584679729362
202511080090,0.03178426388029177
202511080091,0.052379348277774136
202511080092,0.1420762669211474
202511080093,0.14310197812205497
202511080094,0.07000297026715119
202511080095,0.15376164670287237
202511080096,0.16672833273340287
202511080097,0.13329625576133736
202511080098,0.03045832579570858
202511080099,0.03404472331403545
202511080100,0.03694723185045279
202511080101,0.06464215957598318
202511080102,0.06980305680263901
202511080103,0.09363370959505261
202511080104,0.055897084430743406
202511080105,0.09773099161430561
202511080106,0.05881327873917981
202511080107,0.15747107807571029
202511080108,0.1658548818507312
202511080109,0.040727891153366565
202511080110,0.023851696391921258
202511080111,0.11717446819695307
202511080112,0.07258026401631654
202511080113,0.18064804477374552
202511080114,0.1291470822420267
202511080115,0.15024880069602103
202511080116,0.09120465028572886
202511080117,0.09073863774265811
202511080118,0.2145308952928372
202511080119,0.0741120455160844
202511080120,0.2797852909010168
202511080121,0.11731081418523337
202511080122,0.08467543416616573
202511080123,0.17431879763039443
202511080124,0.1002585317711441
202511080125,0.06226519059837959
202511080126,0.11958206697021143
202511080127,0.09254616673943583
202511080128,0.037984897289299074
202511080129,0.1451276996478494
202511080130,0.028557834448973696
202511080131,0.05950961188894614
202511080132,0.13755034369519942
202511080133,0.08900570885741033
202511080134,0.1019711885643922
202511080135,0.07610326076688995
202511080136,0.05442758472210958
202511080137,0.056212909307013434
202511080138,0.021844328694793944
202511080139,0.08194175616828583
202511080140,0.03428543755534893
202511080141,0.09673432531527973
202511080142,0.22394589578760093
202511080143,0.057059416795570056
202511080144,0.20950180618026074
202511080145,0.06289962254681393
202511080146,0.12515775619381325
202511080147,0.10350876149740179
202511080148,0.16111775612692653
202511080149,0.16485894765062614
202511080150,0.04511589014732259
202511080151,0.09794912673532322
202511080152,0.0374917931605908
202511080153,0.10398363295863544
