ID,Default 12 Flag
202511080001,0.04212979467314008
202511080002,0.23458687629296318
202511080003,0.22537144806263465
202511080004,0.023112951925835054
202511080005,0.07300827332258435
202511080006,0.12500178164670644
202511080007,0.06677799976935253
202511080008,0.15826922121264284
202511080009,0.025252219175315817
202511080010,0.02975220335633219
202511080011,0.030559462311103267
202511080012,0.38971566528210533
202511080013,0.060165994464532566
202511080014,0.036646700154911074
202511080015,0.08363076047996523
202511080016,0.07076067492528591
202511080017,0.14653283655155708
202511080018,0.11121414329430791
202511080019,0.06278026622504329
202511080020,0.01440848306991106
202511080021,0.15307848208998548
202511080022,0.03830940665052571
202511080023,0.051670135599486286
202511080024,0.1859319076474068
202511080025,0.2003555403488275
202511080026,0.058988305339464434
202511080027,0.010925348510240785
202511080028,0.019813285879642137
202511080029,0.013326862908361723
202511080030,0.08727879196854565
202511080031,0.052559875446888935
202511080032,0.030436946509101524
202511080033,0.005542381852809294
202511080034,0.0751428966151265
202511080035,0.4329156716859833
202511080036,0.03094980602542407
202511080037,0.028128757814928268
202511080038,0.06590824611662358
202511080039,0.07653248687902525
202511080040,0.07990014421948366
202511080041,0.09919573043813328
202511080042,0.04197712762293784
202511080043,0.40128119289117703
202511080044,0.015875633786430247
202511080045,0.19281797127089423
202511080046,0.04304101252539434
202511080047,0.10526657319238222
202511080048,0.0761593000356661
202511080049,0.11428320034542737
202511080050,0.018669671983515226
202511080051,0.09140846077831895
202511080052,0.031099556451331542
202511080053,0.04442950299329865
202511080054,0.06848249675981957
202511080055,0.10277381758480303
202511080056,0.2760455585773848
202511080057,0.1017745999127108
202511080058,0.3166233597862699
202511080059,0.1648353923798928
202511080060,0.10398891076423802
202511080061,0.18697995133619505
202511080062,0.12457737396587903
202511080063,0.08628597554429589
202511080064,0.40345255666263674
202511080065,0.1585546484114156
202511080066,0.037433964211671944
202511080067,0.2889827739208139
202511080068,0.0836536374127296
202511080069,0.07653707936016708
202511080070,0.0822032468154349
202511080071,0.07589980789068951
202511080072,0.018381276411770855
202511080073,0.07787211078334447
202511080074,0.16515028911181462
202511080075,0.24805615571925355
202511080076,0.058876620344548686
202511080077,0.08373330812177349
202511080078,0.09095279628835583
202511080079,0.054973109115027535
