ID,Default 12 Flag
202511080001,0.09098084944341564
202511080002,0.08799669203824693
202511080003,0.13373048523887937
202511080004,0.04762850329882765
202511080005,0.10650641621527507
202511080006,0.04011900942118585
202511080007,0.11140564883757031
202511080008,0.0908006427441285
202511080009,0.05437267424738871
202511080010,0.04780262390362496
202511080011,0.07112354626464464
202511080012,0.11013657313193181
202511080013,0.08353950232816659
202511080014,0.07298286341233141
202511080015,0.1147145311553745
202511080016,0.12134961542256313
202511080017,0.07969855991218967
202511080018,0.11863137992714763
202511080019,0.10496795023909401
202511080020,0.031522461181981216
202511080021,0.16991703430433525
202511080022,0.0781401234997459
202511080023,0.0717490648672682
202511080024,0.16422306180054624
202511080025,0.06839572140701616
202511080026,0.059043260957154384
202511080027,0.03890230953778632
202511080028,0.0536984200183305
202511080029,0.04655423794587888
202511080030,0.09733376731361569
202511080031,0.0759223406267686
202511080032,0.06201156523973806
202511080033,0.03832222894285552
202511080034,0.11191148097596948
202511080035,0.17579438207059198
202511080036,0.050222535085266806
202511080037,0.05606604393686327
202511080038,0.09619537373742258
202511080039,0.1130910555190044
202511080040,0.12103993721603122
202511080041,0.11424473832974677
202511080042,0.06836028225939157
202511080043,0.11443481216222538
202511080044,0.050258965671556924
202511080045,0.1810306261107803
202511080046,0.08691551461098153
202511080047,0.08906498578280354
202511080048,0.09963815297780872
202511080049,0.13552576863491664
202511080050,0.051697443292950875
202511080051,0.08340751327296692
202511080052,0.05103773336701132
202511080053,0.10128014667170307
202511080054,0.09946002818376448
202511080055,0.061906564275107115
202511080056,0.09920392211159061
202511080057,0.08671284697497782
202511080058,0.08663963126651847
202511080059,0.14515917979261456
202511080060,0.1220939438918129
202511080061,0.10218861223749531
202511080062,0.06822796991857434
202511080063,0.11247268843353919
202511080064,0.11719088332680758
202511080065,0.13649406304037282
202511080066,0.07169155381033615
202511080067,0.17939320159687208
202511080068,0.10022866334048154
202511080069,0.07637267463248457
202511080070,0.07843894541257444
202511080071,0.06865827851691016
202511080072,0.051583849386021265
202511080073,0.07187460055313508
202511080074,0.08652344031948114
202511080075,0.08384794100378437
202511080076,0.10247801371132327
202511080077,0.06421831326945869
202511080078,0.06052346348085171
202511080079,0.09177358634502822
202511080080,0.0475985386067248
202511080081,0.09553277927497929
202511080082,0.11560918386480087
202511080083,0.13464020067066876
202511080084,0.12483954412112147
202511080085,0.09536122670841922
202511080086,0.0854206937551669
202511080087,0.032003192062692774
202511080088,0.10608421320905553
202511080089,0.07135124273237287
202511080090,0.04623638558709153
202511080091,0.06048601005974478
202511080092,0.13526955370873267
202511080093,0.14529991400372505
202511080094,0.07274326875890075
202511080095,0.14095426904280883
202511080096,0.15002398469293066
202511080097,0.1424401953652638
202511080098,0.04754508366226049
202511080099,0.04203621152171796
202511080100,0.04935879590087629
202511080101,0.06480660829497517
202511080102,0.09166867005596013
202511080103,0.09466858931074439
202511080104,0.062176430948094316
202511080105,0.06975095024327242
202511080106,0.08733627322677524
202511080107,0.13870884760570285
202511080108,0.15928207912127818
202511080109,0.045968635640847376
202511080110,0.03535715265842682
202511080111,0.12860465927735937
202511080112,0.07894161192770252
202511080113,0.1392084904481428
202511080114,0.12942009837869303
202511080115,0.12895363521119838
202511080116,0.08168655952794543
202511080117,0.09872544612664651
202511080118,0.1392749553056841
202511080119,0.06381011193673843
202511080120,0.19936840490024973
202511080121,0.10469285925592609
202511080122,0.09974623943925458
202511080123,0.1424433921473299
202511080124,0.09918031672036577
202511080125,0.08507356060129381
202511080126,0.11773964165888283
202511080127,0.09141904393096478
202511080128,0.05256952001798362
202511080129,0.12681903352342958
202511080130,0.038449393182219196
202511080131,0.07490588893735081
202511080132,0.11989714773162757
202511080133,0.09469216352893492
202511080134,0.10290866241722416
202511080135,0.054637048745385074
202511080136,0.061887288006210156
202511080137,0.07644392800339954
202511080138,0.03497661348098714
202511080139,0.10841882598151252
202511080140,0.04005719095104888
202511080141,0.10516560334011173
202511080142,0.1531134504554596
202511080143,0.05494369090560308
202511080144,0.17459591834922505
202511080145,0.07227268902089554
202511080146,0.11378011982123516
202511080147,0.10529381087148923
202511080148,0.15477278845350562
202511080149,0.1520428086107498
