ID,Default 12 Flag
202511080001,0.09721987049560245
202511080002,0.07428237300781249
202511080003,0.10584151790627973
202511080004,0.03196373851550601
202511080005,0.07755186063723962
202511080006,0.0321838149816487
202511080007,0.11130417938840917
202511080008,0.07880534743223962
202511080009,0.035882384279582014
202511080010,0.036098829190774805
202511080011,0.049477000332378285
202511080012,0.08238736303798644
202511080013,0.08655274591385555
202511080014,0.07869553395450977
202511080015,0.07815055404193012
202511080016,0.09354745820472002
202511080017,0.07673987181183164
202511080018,0.11346762797522827
202511080019,0.06610360925080624
202511080020,0.030346021718441744
202511080021,0.2097815604258824
202511080022,0.05847295760462497
202511080023,0.07150456497308363
202511080024,0.20305031637529725
202511080025,0.04332195948954557
202511080026,0.04493474392341472
202511080027,0.03637630642716443
202511080028,0.03742801011804082
202511080029,0.03567993550593915
202511080030,0.11450261999376893
202511080031,0.050109542124829154
202511080032,0.05633401176809499
202511080033,0.031734911725246166
202511080034,0.09846510219263835
202511080035,0.22578835738434386
202511080036,0.043695238250773205
202511080037,0.05106248097036305
202511080038,0.10326358858454665
202511080039,0.1060147381718774
202511080040,0.10946374324754836
202511080041,0.10577492965406202
202511080042,0.05401813199132845
202511080043,0.14434664863608207
202511080044,0.04363865152062593
202511080045,0.21835824470956192
202511080046,0.05887453314152107
202511080047,0.06707372266582178
202511080048,0.09902887969609625
202511080049,0.15511442484900048
202511080050,0.04033469776029485
202511080051,0.06951900706168554
202511080052,0.03345411207761576
202511080053,0.0777559014891955
202511080054,0.08892036823412267
202511080055,0.05498626985566838
202511080056,0.09825725404041934
202511080057,0.10043206662527343
202511080058,0.09824580718915862
202511080059,0.17086379863759976
202511080060,0.0834550724972739
202511080061,0.10129351731971721
202511080062,0.06927196085361034
202511080063,0.1339314010715373
202511080064,0.1301367042073792
202511080065,0.15750298119358408
202511080066,0.060521189644041795
202511080067,0.22063310595621752
202511080068,0.10103062617709459
202511080069,0.07320606264418565
202511080070,0.06365413176633045
202511080071,0.054241760056520295
202511080072,0.03604850680002782
202511080073,0.06904793730803056
202511080074,0.0830396777660102
202511080075,0.07117512800073308
202511080076,0.08084943556259533
202511080077,0.061269366721996385
202511080078,0.0559757904953326
202511080079,0.0807385122521112
202511080080,0.03484040406326915
202511080081,0.0909275492002866
202511080082,0.08539513836408044
202511080083,0.18013166332902245
202511080084,0.15017543740917974
202511080085,0.12046121369966326
202511080086,0.06773993503355191
202511080087,0.030296797867095344
202511080088,0.08426492366525755
202511080089,0.05124009994478753
202511080090,0.033865033262603726
202511080091,0.04360356730216775
202511080092,0.12095038903539237
202511080093,0.15186906497932567
202511080094,0.06781354537116155
202511080095,0.15177736893107435
202511080096,0.2105390021072258
202511080097,0.15297882883250827
202511080098,0.0341836007104372
202511080099,0.03510086854838423
202511080100,0.03396261683721536
202511080101,0.06081758025009405
202511080102,0.06399022613378533
202511080103,0.0941711275596549
202511080104,0.04703329223183167
202511080105,0.0704386424152662
202511080106,0.05815451213639172
202511080107,0.14342462705841713
202511080108,0.1958864970131153
202511080109,0.03775115197933974
202511080110,0.03164135163844799
202511080111,0.13391294907506465
202511080112,0.08022143183563951
202511080113,0.17594288465514846
202511080114,0.14486091299393763
202511080115,0.17097721094076654
202511080116,0.09031679587403849
202511080117,0.07205679043704369
202511080118,0.17101360788794395
202511080119,0.05826867011390856
202511080120,0.21944003790024919
202511080121,0.09380624328992582
202511080122,0.07554824262880222
202511080123,0.1804191352146839
202511080124,0.11248950072176774
202511080125,0.048263460232530614
202511080126,0.141640962959375
202511080127,0.09759322479544201
202511080128,0.0357172953818938
202511080129,0.12000554928527865
202511080130,0.03289588463327563
202511080131,0.04620912220619004
202511080132,0.1339863615766122
202511080133,0.09041742669793752
202511080134,0.09564732247256795
202511080135,0.06269913873533059
202511080136,0.055322524704250406
202511080137,0.050141951203756085
202511080138,0.030845146950737864
202511080139,0.08749334469956926
202511080140,0.0334175684037498
202511080141,0.09612345604558246
202511080142,0.1914231327602644
202511080143,0.04830473591062836
202511080144,0.21191373563036764
202511080145,0.058076447678401186
202511080146,0.14231508819302252
202511080147,0.07188174959361822
202511080148,0.1838043928756645
202511080149,0.19714090912382887
202511080150,0.044444997251605486
202511080151,0.0892540126659506
202511080152,0.0341537436909565
202511080153,0.11052232001225228
202511080154,0.03485752962770259
202511080155,0.033698515805841614
202511080156,0.14817525147588764
202511080157,0.09239768634501652
202511080158,0.22663298792718073
202511080159,0.04699318356417118
202511080160,0.05141137965815208
202511080161,0.11093038463181433
202511080162,0.04751548439803476
202511080163,0.10073941751095522
202511080164,0.04287001512612356
202511080165,0.2215196726528317
202511080166,0.15284100081927665
202511080167,0.2001060202663146
202511080168,0.03538723364798733
202511080169,0.18328711984986862
202511080170,0.05077993079065368
202511080171,0.03393224805469815
202511080172,0.16445353712192176
202511080173,0.07397932780437563
202511080174,0.034991092447995975
202511080175,0.05861306432401356
202511080176,0.03175560221517209
202511080177,0.10373373963732295
202511080178,0.1507714487504384
202511080179,0.1396648366131153
202511080180,0.03249980245855913
202511080181,0.203209364106024
202511080182,0.13129581972175114
202511080183,0.06905629412929283
202511080184,0.0610081515478451
202511080185,0.05163236624870576
202511080186,0.08640762675012856
202511080187,0.15003347438441209
202511080188,0.043115142026432
202511080189,0.12818161554972032
202511080190,0.07930020702388217
202511080191,0.03014252587666138
202511080192,0.046819242556780195
202511080193,0.14978571420939923
202511080194,0.08445061577930175
202511080195,0.04857466319276298
202511080196,0.21609765597646105
202511080197,0.14424253503843487
202511080198,0.1830212382126926
202511080199,0.0464798787945886
202511080200,0.03523396658725311
202511080201,0.07899144417114488
202511080202,0.2001475958219969
202511080203,0.036443233569362986
202511080204,0.05739488526506497
202511080205,0.10106877334026373
202511080206,0.20435585626323988
202511080207,0.09809817897575994
202511080208,0.04106025975183073
202511080209,0.1838076524126602
202511080210,0.03872063903128657
202511080211,0.056750658524146944
202511080212,0.13446393354862274
202511080213,0.15958701541593137
202511080214,0.22001738017834296
202511080215,0.057234206609891605
202511080216,0.1954760263941364
202511080217,0.050170683983563405
202511080218,0.0421499499864928
202511080219,0.09233307625188285
202511080220,0.10490050221628465
202511080221,0.051319703748307514
202511080222,0.043338117968600584
202511080223,0.05123637812716782
202511080224,0.06409191578591157
202511080225,0.2400853682848942
202511080226,0.05451662427937837
202511080227,0.1754042579758428
202511080228,0.04498758033544329
202511080229,0.04288651180439695
202511080230,0.10183938482951303
202511080231,0.044608152176008796
202511080232,0.0424464444135529
202511080233,0.09195615644152998
202511080234,0.0695503636883958
202511080235,0.04182560291124729
202511080236,0.18878490463096184
202511080237,0.06584478631737051
202511080238,0.038688686519343145
202511080239,0.060153877916629156
202511080240,0.06417145700542819
202511080241,0.0868751332194911
202511080242,0.06540547666829276
202511080243,0.04816373810332259
202511080244,0.09084731539478137
202511080245,0.09344582249214226
202511080246,0.08929191237346083
202511080247,0.0823777447036048
202511080248,0.04585602156487177
202511080249,0.044111534807118304
202511080250,0.07064999028390363
202511080251,0.13643120600993192
202511080252,0.15318693858617993
202511080253,0.0403775986667059
202511080254,0.06685170070602342
202511080255,0.06771563677734965
202511080256,0.051173303735977595
202511080257,0.041004001372319195
202511080258,0.11467225149839613
202511080259,0.04584411074400611
202511080260,0.20324979373605426
202511080261,0.032623184150939996
202511080262,0.08038974516961415
202511080263,0.04422327360321963
202511080264,0.12063173267079232
202511080265,0.048338980430241325
202511080266,0.046638446938827446
202511080267,0.1280931644793566
202511080268,0.040285176286019776
202511080269,0.1696388142585084
202511080270,0.20872249347225877
202511080271,0.06158920053642171
202511080272,0.032139551653062835
202511080273,0.07529076545542317
202511080274,0.14202992674760126
202511080275,0.08452404548905397
202511080276,0.036945736965514724
202511080277,0.16920638463074936
202511080278,0.031712196218963505
202511080279,0.1231851453635339
202511080280,0.14794930810065576
202511080281,0.050307975130898366
202511080282,0.15791639998044477
202511080283,0.13991140709148064
202511080284,0.13875178069215907
202511080285,0.05508275148245202
202511080286,0.14849789733451968
202511080287,0.030820063799004465
202511080288,0.03708834763600527
202511080289,0.13016919307351
202511080290,0.17056064537213161
202511080291,0.154494037020583
202511080292,0.05908576450701808
202511080293,0.056991481658850096
202511080294,0.1127470988411176
202511080295,0.04625082703350809
202511080296,0.09836879655603105
202511080297,0.08956420011203566
202511080298,0.07478738413149036
202511080299,0.0926235400511126
202511080300,0.06787796365816996
202511080301,0.06716767160208066
202511080302,0.12283339975956788
202511080303,0.11526216987469355
202511080304,0.14622957244462928
202511080305,0.07215980454936839
202511080306,0.04770868185643871
202511080307,0.05964821081980983
202511080308,0.05609257897825133
202511080309,0.04821823114436223
202511080310,0.05016709087899512
202511080311,0.10866241684049462
202511080312,0.17420386483128592
202511080313,0.22239384672467366
202511080314,0.046994573357926506
202511080315,0.03088672729793189
202511080316,0.10524478297155417
202511080317,0.07297577878697002
202511080318,0.03497097371577818
202511080319,0.050510811384478105
202511080320,0.0924858705389644
202511080321,0.12965613255362982
202511080322,0.0753232292934457
202511080323,0.10004410789270396
202511080324,0.18019481072742433
202511080325,0.14240605557219485
202511080326,0.03835267063288774
202511080327,0.09472224070138313
202511080328,0.21401393997067256
202511080329,0.13790606173357786
202511080330,0.15846112079293898
202511080331,0.03866923666986345
202511080332,0.09696786065828605
202511080333,0.039336960939276716
202511080334,0.040493557309697656
202511080335,0.05914727359208796
202511080336,0.06408386567311415
202511080337,0.04878623804332793
202511080338,0.2184839118049559
202511080339,0.2038773549024243
202511080340,0.10504034036444208
202511080341,0.041717127493767284
202511080342,0.03299058219429074
202511080343,0.07349787931542169
202511080344,0.033162413876917915
202511080345,0.1634482322950734
202511080346,0.05582597506938712
202511080347,0.07829092896059837
202511080348,0.0611420000565007
202511080349,0.0784834231956373
202511080350,0.08467636317485823
202511080351,0.1485871365913658
202511080352,0.17430876233194134
202511080353,0.10200372912157256
202511080354,0.10239773439239638
202511080355,0.1603343424074477
202511080356,0.03908542295162529
202511080357,0.05328180505295378
202511080358,0.08566316505785475
202511080359,0.08967081046633399
202511080360,0.14084910694912162
202511080361,0.08751106909482369
202511080362,0.2131555170487884
202511080363,0.1139580660328198
202511080364,0.056648676612201916
202511080365,0.16972398455130064
202511080366,0.12163675246110164
202511080367,0.0660023534388891
202511080368,0.07908988930006053
202511080369,0.03599445109015108
202511080370,0.036097128833089694
202511080371,0.06863885036155735
202511080372,0.09152476704112866
202511080373,0.07477414892302345
202511080374,0.038708921987404284
202511080375,0.03564712232337157
202511080376,0.06993779918647423
202511080377,0.10197008905527362
202511080378,0.058101735389742115
202511080379,0.06806342090154212
202511080380,0.05231661724779297
202511080381,0.10319166521673369
202511080382,0.15202402247188593
202511080383,0.07230829879031235
202511080384,0.21450483914024074
202511080385,0.03985625012741572
202511080386,0.09462114680030347
202511080387,0.03283396092779174
202511080388,0.08629680062591563
202511080389,0.13315749911612781
202511080390,0.16065623835763038
202511080391,0.10398094172341728
202511080392,0.05459452687582622
202511080393,0.08554457158165628
202511080394,0.0998866336614262
202511080395,0.0725548882889774
202511080396,0.052056682250218145
202511080397,0.2174771130710326
202511080398,0.048210918137906206
202511080399,0.06528681477645526
202511080400,0.07279948327132757
202511080401,0.1720642287543175
202511080402,0.0526109346731734
202511080403,0.10972839472593529
202511080404,0.20784600034548023
202511080405,0.06275657375390394
202511080406,0.18879475837011792
202511080407,0.21681631065319357
202511080408,0.04968617059289293
202511080409,0.1511284668726481
202511080410,0.04405004651632901
202511080411,0.05199710076754127
202511080412,0.058176471583807114
202511080413,0.06842072579315234
202511080414,0.10621531838409841
202511080415,0.0431159025901136
202511080416,0.1969645712956975
202511080417,0.08144349316270356
202511080418,0.055748390565818574
202511080419,0.09455561098522143
202511080420,0.07190928762038955
202511080421,0.07847464743190415
202511080422,0.04741088605835662
202511080423,0.17500528515851532
202511080424,0.07605327300510283
202511080425,0.06780192254945268
202511080426,0.22431085325487696
202511080427,0.12271409397353607
202511080428,0.1419782638105066
202511080429,0.11743731468238602
202511080430,0.04616590178214076
202511080431,0.09639362407277643
202511080432,0.031244996463241408
202511080433,0.204331797301967
202511080434,0.11341545276071804
202511080435,0.0333176400726738
202511080436,0.049752096734898624
202511080437,0.08332928173293222
202511080438,0.040386105857582184
202511080439,0.043788330940150416
202511080440,0.04143216762638561
202511080441,0.16081735432224428
202511080442,0.036506826543328014
202511080443,0.2055641106414828
202511080444,0.12900310202153864
202511080445,0.2277344916429273
202511080446,0.09498865826386955
202511080447,0.08296066689264485
202511080448,0.06615887857608098
202511080449,0.07468876067117958
202511080450,0.04354736482837334
202511080451,0.11678405444160142
202511080452,0.17425878086524468
202511080453,0.06251544667644472
202511080454,0.030653993942863195
202511080455,0.03842807671812066
202511080456,0.07490844286247476
202511080457,0.10544194456654299
202511080458,0.12612806190014805
202511080459,0.0889601305270417
202511080460,0.13568197533326323
202511080461,0.09876201196029914
202511080462,0.05139985385140901
202511080463,0.13344424055632967
202511080464,0.04598578822472045
202511080465,0.08814225135174332
202511080466,0.16197545729725044
202511080467,0.05100248230068675
202511080468,0.04203688207411659
202511080469,0.19262404211859321
202511080470,0.07437751995258843
202511080471,0.07673680017269027
202511080472,0.21803552730790568
202511080473,0.20393870531299668
202511080474,0.05042035915191466
202511080475,0.08603713759251999
202511080476,0.07441675302475352
202511080477,0.0483999413900325
202511080478,0.1605733166676751
202511080479,0.070187532056686
202511080480,0.04214074553167272
202511080481,0.05810753712412498
202511080482,0.05217511194679275
202511080483,0.04523681272015624
202511080484,0.08097916000153363
202511080485,0.034701544933427836
202511080486,0.0308473768352825
202511080487,0.11446458088114235
202511080488,0.1021101922427238
202511080489,0.059600346527419
202511080490,0.11903116650609012
202511080491,0.04202253820481571
202511080492,0.08986051037062828
202511080493,0.03906827984237271
202511080494,0.14678974558149382
202511080495,0.0682373641219797
202511080496,0.19643143971601307
202511080497,0.09146727149883752
202511080498,0.04360698030240746
202511080499,0.2282360941427737
202511080500,0.19894228755275545
202511080501,0.17775379132411426
202511080502,0.05389226885535096
202511080503,0.07621896938880805
202511080504,0.06173816923203154
202511080505,0.041318355635086464
202511080506,0.058498078883290186
202511080507,0.04783925261578908
202511080508,0.05738618473232468
202511080509,0.05564709031112672
202511080510,0.06934427798825968
202511080511,0.044933193997997986
202511080512,0.05626002559321428
202511080513,0.05194664494199876
202511080514,0.04375792509444161
202511080515,0.13916717506272805
202511080516,0.12041804529715011
202511080517,0.05466973091298829
202511080518,0.0607036546545089
202511080519,0.03515584684398001
202511080520,0.07035737662463087
202511080521,0.04816739908255696
202511080522,0.058775004914164534
202511080523,0.10948369112409088
202511080524,0.12857135849836654
202511080525,0.03572404962032635
202511080526,0.10979042304475098
202511080527,0.035424623921079534
202511080528,0.06478249814795713
202511080529,0.09423896705092591
202511080530,0.08351653170307353
202511080531,0.03377532759247234
202511080532,0.034820962806634825
202511080533,0.06028798773657144
202511080534,0.040991404166464074
202511080535,0.03190493206278965
202511080536,0.035425999999025216
202511080537,0.06420845445134889
202511080538,0.05925768832203251
202511080539,0.07691256658621473
202511080540,0.07264176237355932
202511080541,0.06103388550841039
202511080542,0.07380223544512268
202511080543,0.03705362152938644
202511080544,0.03520300592316631
202511080545,0.1531124478288326
202511080546,0.16809106563450876
202511080547,0.15580615920377666
202511080548,0.18268583831857113
202511080549,0.03221296004551144
202511080550,0.15844234373700658
202511080551,0.05436717495614746
202511080552,0.043976631307018774
202511080553,0.07628026829916004
202511080554,0.17754857819509665
202511080555,0.16714605240280114
202511080556,0.1798149348241751
202511080557,0.10171612405523489
202511080558,0.07737982269468995
202511080559,0.04264428780293921
202511080560,0.034320729057212084
202511080561,0.06964755529934723
202511080562,0.15105904718991048
202511080563,0.08374697601325046
202511080564,0.0602950917937748
202511080565,0.03518520263598426
202511080566,0.060215637422472386
202511080567,0.07632146560301128
202511080568,0.06482904158409829
202511080569,0.20353669290458015
202511080570,0.0300718950412542
202511080571,0.14533776683925845
202511080572,0.03530228252159481
202511080573,0.08547123299673387
202511080574,0.03407856484503851
202511080575,0.09150969480686699
202511080576,0.14123062543717405
202511080577,0.03887607118298694
202511080578,0.1174809775320675
202511080579,0.048928165751478896
202511080580,0.13234851866432834
202511080581,0.09128742666027174
202511080582,0.07777446611839875
202511080583,0.05837142835842562
202511080584,0.04631296451399827
202511080585,0.1932736319749273
202511080586,0.05747254499213926
202511080587,0.14602917353551217
202511080588,0.22699789260378272
202511080589,0.10147157896216888
202511080590,0.07265131651132757
202511080591,0.037160484952681296
202511080592,0.11278127128791973
202511080593,0.04744458844320632
202511080594,0.22274008885430444
202511080595,0.06568270767479756
202511080596,0.04854145786623889
202511080597,0.06973150032724841
202511080598,0.10799875909448002
202511080599,0.2280882755937695
202511080600,0.16997600845803792
202511080601,0.031314640039244813
202511080602,0.11301986344921028
202511080603,0.11299173232312705
202511080604,0.03323675236051758
202511080605,0.06924589334370097
202511080606,0.06763284202602238
202511080607,0.06702719933487204
202511080608,0.10679688571503311
202511080609,0.06327546093552361
202511080610,0.07764474830465408
202511080611,0.09697067220383403
202511080612,0.1639827149967656
202511080613,0.06002936711970555
202511080614,0.1724219644356334
202511080615,0.11812436260974693
202511080616,0.07377524572028679
202511080617,0.0779245616388868
202511080618,0.07573945181488038
202511080619,0.04833216060259642
202511080620,0.14892802881047104
202511080621,0.10367497717516647
202511080622,0.14984958313808883
202511080623,0.06176405931441661
202511080624,0.11785934674425465
202511080625,0.21807514425147922
202511080626,0.06395100355120002
202511080627,0.15360178404331803
202511080628,0.050677064909928654
202511080629,0.09266186933357219
202511080630,0.08623883269746213
202511080631,0.10474463599126416
202511080632,0.11248385338766133
202511080633,0.09508730772750311
202511080634,0.0334182278948643
202511080635,0.2389111695109157
202511080636,0.09813919696711892
202511080637,0.03768829493281116
202511080638,0.1021732846521821
202511080639,0.10888138280405937
202511080640,0.03505274359077485
202511080641,0.06512821472815669
202511080642,0.08391281975225605
