ID,Default 12 Flag
202511080001,0.08617543093935187
202511080002,0.06441591565750833
202511080003,0.1077000022450337
202511080004,0.030083780863977776
202511080005,0.07898777158655532
202511080006,0.028460404800499436
202511080007,0.12912929302043283
202511080008,0.06282782916050764
202511080009,0.03349115949063783
202511080010,0.03671999290124353
202511080011,0.06547511225312107
202511080012,0.0793185476307567
202511080013,0.09331113676355712
202511080014,0.06946375219622053
202511080015,0.09152566122060891
202511080016,0.10647648473488926
202511080017,0.07421810168101023
202511080018,0.10686049558804278
202511080019,0.07414255832051389
202511080020,0.02052947340845581
202511080021,0.23983269677094463
202511080022,0.06810296698581321
202511080023,0.06844301720495392
202511080024,0.17908454476338642
202511080025,0.06126405627506388
202511080026,0.04504611513180353
202511080027,0.04046379735641794
202511080028,0.04355642485061785
202511080029,0.03451627605304648
202511080030,0.09585136926593951
202511080031,0.06358798079707717
202511080032,0.052633523294056815
202511080033,0.023622333910090117
202511080034,0.09151856203590449
202511080035,0.23043686920291734
202511080036,0.050140924234956086
202511080037,0.05848245355943682
202511080038,0.09725310034253491
202511080039,0.12770812646477372
202511080040,0.10146663911432294
202511080041,0.0890511742751419
202511080042,0.07018133134379634
202511080043,0.13122596929662944
202511080044,0.03738907558302692
202511080045,0.21800121431138625
202511080046,0.06328191838470787
202511080047,0.08329033013407208
202511080048,0.08465773232891888
202511080049,0.12491320515517848
202511080050,0.04386945253020466
202511080051,0.059623337122090364
202511080052,0.03404745726303197
202511080053,0.08243396531649488
202511080054,0.0976372135692111
202511080055,0.04805577509159663
202511080056,0.07231882046372645
202511080057,0.09987193174706606
202511080058,0.11032660942856676
202511080059,0.18230706463495613
202511080060,0.07229756644300704
202511080061,0.10213256726867848
202511080062,0.060110920645150265
202511080063,0.10869771106085876
202511080064,0.11977509699162739
202511080065,0.1615212445277758
202511080066,0.06584384204700884
202511080067,0.2489067231791428
202511080068,0.08955611121411089
202511080069,0.082740911966177
202511080070,0.06965638670521809
202511080071,0.06962053954443623
202511080072,0.0505521302277189
202511080073,0.07273800779790686
202511080074,0.088880306764757
202511080075,0.07269683387341686
202511080076,0.08565206095370367
202511080077,0.07018456669600961
202511080078,0.07149880864045094
202511080079,0.08037044101287183
202511080080,0.03632626946740669
202511080081,0.09508112032952114
202511080082,0.08653387749220205
202511080083,0.1493179352759873
202511080084,0.1344698703160991
202511080085,0.08749131363301559
202511080086,0.06530699247889499
202511080087,0.014323096207266482
202511080088,0.08773804927656881
202511080089,0.05855069111223897
202511080090,0.035642792508105585
202511080091,0.06009487688399388
202511080092,0.12991224431366266
202511080093,0.13069247157871056
202511080094,0.06725838495539943
202511080095,0.14890224204106484
202511080096,0.1685802835592796
202511080097,0.13490425922410887
202511080098,0.02998952039847034
202511080099,0.03055281365971197
202511080100,0.037800683066468395
202511080101,0.06049228076901136
202511080102,0.06957346082301485
202511080103,0.09096132853296855
202511080104,0.04519288606245331
202511080105,0.11520157039538063
202511080106,0.06058259064179397
202511080107,0.14524712050062139
202511080108,0.17843830982520809
202511080109,0.0422186121167832
202511080110,0.024351123743088586
202511080111,0.12449091736879214
202511080112,0.061638519717394286
202511080113,0.16228713948696014
202511080114,0.13251059509546176
202511080115,0.14929143838366732
202511080116,0.08490371538513897
202511080117,0.07576354310704195
202511080118,0.18870532740040877
202511080119,0.06375430146286665
202511080120,0.25755930136540206
202511080121,0.10650044819069682
202511080122,0.07170098399565042
202511080123,0.17345291469453783
202511080124,0.09902239885084228
202511080125,0.0571878617704033
202511080126,0.12389987634385285
202511080127,0.09091987444363624
202511080128,0.04039434955317739
202511080129,0.12447235687951469
202511080130,0.02785724333434634
202511080131,0.03948252291079661
202511080132,0.12926244248681856
202511080133,0.08103986630543314
202511080134,0.09800064102001735
202511080135,0.0706268829166104
202511080136,0.04939251245133497
202511080137,0.052275410258861774
202511080138,0.02049290658371908
202511080139,0.06785145607923504
202511080140,0.032464965008090124
202511080141,0.08442031728972116
202511080142,0.2321781137983141
202511080143,0.05041147046826831
202511080144,0.20745226929058408
202511080145,0.06315849003835608
202511080146,0.12342385548835398
202511080147,0.0918059032234681
202511080148,0.17583827078507697
202511080149,0.15838625261966685
202511080150,0.04319094368353836
202511080151,0.1187356539558249
202511080152,0.03728582142020827
202511080153,0.11298565923270468
202511080154,0.0351030860537135
202511080155,0.036233698545241416
202511080156,0.11944890669198001
202511080157,0.10316263687783683
202511080158,0.35143689377554793
202511080159,0.05179967705979498
202511080160,0.05847374554337598
202511080161,0.1435879786626923
202511080162,0.061741052749442075
202511080163,0.10911973880624434
202511080164,0.04568917287399216
202511080165,0.19193450091575703
202511080166,0.13375007100624178
202511080167,0.18195076809924074
202511080168,0.03954916870115802
202511080169,0.16020356159423466
202511080170,0.05337479969625449
202511080171,0.030386452711339353
202511080172,0.12565989859943466
202511080173,0.08368554572331183
202511080174,0.036256255498943575
202511080175,0.042898503402961224
202511080176,0.023419219150704884
202511080177,0.08634234291538762
202511080178,0.07897936512271134
202511080179,0.12837281313708243
202511080180,0.029547531616571053
202511080181,0.23280788904205996
202511080182,0.11579163198408227
202511080183,0.07652299343618585
202511080184,0.05064825069852774
202511080185,0.060316099595612946
202511080186,0.06383318825682513
202511080187,0.13114739203763795
202511080188,0.05051627715877875
202511080189,0.12710335661225647
202511080190,0.07726192015971986
202511080191,0.013021697601177877
202511080192,0.0604324092809481
202511080193,0.15264892175092343
202511080194,0.09005392712746885
202511080195,0.06230948349293718
202511080196,0.19837696264307564
202511080197,0.15359146588033837
202511080198,0.16757728611309017
202511080199,0.04421639905601643
202511080200,0.04499946623776172
202511080201,0.08984013837950772
202511080202,0.17185064290377053
202511080203,0.03757618422910386
202511080204,0.06645964424540828
202511080205,0.07877508935918419
202511080206,0.25742348534015
202511080207,0.09153677130589383
202511080208,0.04246753594584435
202511080209,0.15452696964610224
202511080210,0.04272023463044669
202511080211,0.07084946368054279
202511080212,0.1356110675475673
202511080213,0.1323584526207778
202511080214,0.22152165180720776
202511080215,0.07688189370035257
202511080216,0.14536193584265247
202511080217,0.06249943130884478
202511080218,0.05025661192199291
202511080219,0.08698373781146695
202511080220,0.09434102567515615
202511080221,0.05352901091346997
202511080222,0.052728141819945076
202511080223,0.05686485646282154
202511080224,0.06314298543338427
202511080225,0.31541525920631447
202511080226,0.06283970263622349
202511080227,0.12971198483477805
202511080228,0.040346145186582444
202511080229,0.05690306559749664
202511080230,0.11340743372231377
202511080231,0.04880575868978358
202511080232,0.040503774227459946
202511080233,0.07854181167829533
202511080234,0.0783984449349055
202511080235,0.03539916696936429
202511080236,0.1826657751294442
202511080237,0.07965088609775865
202511080238,0.042920179524883806
202511080239,0.058296286042500305
202511080240,0.06339692096304259
202511080241,0.09209336965159073
202511080242,0.0711031131430533
202511080243,0.056981597460539296
202511080244,0.0820816167133592
202511080245,0.08926258564780166
202511080246,0.0684645441003356
202511080247,0.09425335261194175
202511080248,0.052967038071167684
202511080249,0.03754684544482644
202511080250,0.0648005843339109
202511080251,0.12494329187500366
202511080252,0.12098998384344908
202511080253,0.035433008900991374
202511080254,0.0627884533695786
202511080255,0.08010148195382089
202511080256,0.07657512868796332
202511080257,0.051173003945014894
202511080258,0.09520820359498967
202511080259,0.04339217938960382
202511080260,0.19349867833020032
202511080261,0.020025114007131764
202511080262,0.07454558684839135
202511080263,0.04941886278984424
202511080264,0.12694345285772016
202511080265,0.06072285349994355
202511080266,0.06038384549143638
202511080267,0.1207834628891572
202511080268,0.05275855391013316
202511080269,0.15924206905731245
202511080270,0.1978321595051394
202511080271,0.06304508044389334
202511080272,0.025173027616874233
202511080273,0.07317005634529121
202511080274,0.1325379099984807
202511080275,0.0881888803298547
202511080276,0.04394844023601616
202511080277,0.17524254342569895
202511080278,0.01933142639226684
202511080279,0.1083838172177833
202511080280,0.1531983645030223
202511080281,0.07136944833510361
202511080282,0.15140802823801786
202511080283,0.11054005055936994
202511080284,0.13494791796791078
202511080285,0.0563117825903279
202511080286,0.1171320716553115
202511080287,0.015679951641796114
202511080288,0.03446641964230487
202511080289,0.11654553872468351
202511080290,0.16621948482443344
202511080291,0.1414590131807182
202511080292,0.06177129592074643
202511080293,0.0613138601796492
202511080294,0.10711417530785496
202511080295,0.07458721844717608
202511080296,0.09150573463644104
202511080297,0.0821191235894809
202511080298,0.08196601235815257
202511080299,0.09240809046465301
202511080300,0.07513280992002605
202511080301,0.07451929349435518
202511080302,0.12937062745522032
202511080303,0.11967255270095914
202511080304,0.12356585113161295
202511080305,0.05950535196057964
202511080306,0.036737778356369745
202511080307,0.06885920225462541
202511080308,0.055115154010895936
202511080309,0.04619295858851142
202511080310,0.06117930026804761
202511080311,0.11765114211735872
202511080312,0.1987809526201027
202511080313,0.2867242289331905
202511080314,0.05000011196567315
202511080315,0.019656435882410304
202511080316,0.09647830574005814
202511080317,0.060656449218482116
202511080318,0.030464762246824987
202511080319,0.05280758184334677
202511080320,0.1102864034731961
202511080321,0.13118515081050205
202511080322,0.07628599349450668
202511080323,0.0985210430356785
202511080324,0.13691706318896496
202511080325,0.10350340993811222
202511080326,0.03562290343528485
202511080327,0.121377607308843
202511080328,0.17973389833065986
202511080329,0.1109116079637349
202511080330,0.12572787560435655
202511080331,0.055889646951459204
202511080332,0.10126297744392174
202511080333,0.05617846432296851
202511080334,0.031719392416071045
202511080335,0.061627438212517496
202511080336,0.07068773662768488
202511080337,0.05506312329965846
202511080338,0.25218894347904885
202511080339,0.17887779752319252
202511080340,0.08586656714918724
202511080341,0.047488405132033576
202511080342,0.024233940944897555
202511080343,0.08674367266512578
202511080344,0.031680456573361125
202511080345,0.17319775092401735
202511080346,0.08509097346517902
202511080347,0.08220360878480186
202511080348,0.09459128820156622
202511080349,0.08375681769043253
202511080350,0.10925132144964975
202511080351,0.14108143003177367
202511080352,0.17996676451963314
202511080353,0.11524740640474951
202511080354,0.09943348932507046
202511080355,0.17891193347803105
202511080356,0.037268638215445835
202511080357,0.056834264600066076
202511080358,0.08042631604154502
202511080359,0.0936975645044113
202511080360,0.13551506403445646
202511080361,0.0752381877627932
202511080362,0.23464548063195595
202511080363,0.09061763207550737
202511080364,0.05373305089277025
202511080365,0.1456601461927166
202511080366,0.11316997020194997
202511080367,0.08030587512360551
202511080368,0.08746780845137668
202511080369,0.036224930285625574
202511080370,0.053662288951519546
202511080371,0.06564753087923429
202511080372,0.0778610070887117
202511080373,0.06429128764829563
202511080374,0.04488805217235861
202511080375,0.03100231240317908
202511080376,0.06932184766429464
202511080377,0.08970163207991654
202511080378,0.0689631478810013
202511080379,0.06900933174085364
202511080380,0.06862100989401082
202511080381,0.10116269969453362
202511080382,0.16700284920874886
202511080383,0.07451179928411228
202511080384,0.23958958342264208
202511080385,0.03787827307808936
202511080386,0.11945767417814204
202511080387,0.02648364351194276
202511080388,0.07581861081405385
202511080389,0.10476584436364339
202511080390,0.1698096741235976
202511080391,0.08730772162135922
202511080392,0.07315394680193218
202511080393,0.10230971060252614
202511080394,0.10206428413163723
202511080395,0.07108384021436574
202511080396,0.049013677242671014
202511080397,0.2186158818644197
202511080398,0.04600614063650033
202511080399,0.061435603656663645
202511080400,0.0758603543928949
202511080401,0.149938448083736
202511080402,0.07186814661201883
202511080403,0.1294430485634838
202511080404,0.20903281220223335
202511080405,0.06330909112654022
202511080406,0.18637860925715108
202511080407,0.31606797976365686
202511080408,0.04828567347230869
202511080409,0.14817524257427414
202511080410,0.04403288703116065
202511080411,0.05396907673324938
202511080412,0.0730107552192939
202511080413,0.07538526044099403
202511080414,0.09196352271062505
202511080415,0.04523229005575025
202511080416,0.18558602939624044
202511080417,0.09814046099808307
202511080418,0.061915283203325205
202511080419,0.10157483594987692
202511080420,0.05663589630843681
202511080421,0.08243980167211737
202511080422,0.05144377932369078
202511080423,0.13956031047270825
202511080424,0.1017910768628056
202511080425,0.06680907835147572
202511080426,0.2872057600917802
202511080427,0.10854518035434971
202511080428,0.1222096141369459
202511080429,0.09907972795555413
202511080430,0.055593496009061154
202511080431,0.08208186497253166
202511080432,0.019056110609700333
202511080433,0.18658921125216485
202511080434,0.08202713668825976
202511080435,0.035184575327434776
202511080436,0.056583254233675176
202511080437,0.07561722667012905
202511080438,0.04148032550078684
202511080439,0.05144935586621306
202511080440,0.03934247978561403
202511080441,0.1512632440602846
202511080442,0.04080047724603022
202511080443,0.1971547769776676
202511080444,0.13394425730984436
202511080445,0.26773417710870206
202511080446,0.09044321082385581
202511080447,0.08306042276487538
202511080448,0.065013153300597
202511080449,0.07920240397297235
202511080450,0.05316928854622944
202511080451,0.12196049500474576
202511080452,0.12779613865538691
202511080453,0.0848222922962815
202511080454,0.02211976996323852
202511080455,0.039641556587976245
202511080456,0.0821589177550954
202511080457,0.10323772729678458
202511080458,0.10895156488606675
202511080459,0.09513428582973874
202511080460,0.11639795722483887
202511080461,0.0855907984225607
202511080462,0.06195982879168618
202511080463,0.10905335009997869
202511080464,0.04909765879175837
202511080465,0.08119468827814161
202511080466,0.14810396532899656
202511080467,0.05010366385056467
202511080468,0.04945088999849145
202511080469,0.20424110772014234
202511080470,0.08341404865348565
202511080471,0.09884992660970383
202511080472,0.2265972579731264
202511080473,0.18800250305595506
202511080474,0.06483751404132063
202511080475,0.0878323068575345
202511080476,0.07749729480476769
202511080477,0.05783466833983435
202511080478,0.12937055077584042
202511080479,0.04815135715881132
202511080480,0.043129868060626186
202511080481,0.059639847943363494
202511080482,0.061436760307019764
202511080483,0.0460669925885999
202511080484,0.07747939983835286
202511080485,0.035633722068205885
202511080486,0.02289723196128847
202511080487,0.15378700862345185
202511080488,0.08846812907010743
202511080489,0.06652975557808946
202511080490,0.10612638336124999
202511080491,0.0594364159464277
202511080492,0.08453206913169226
202511080493,0.03750686300187669
202511080494,0.1335828157401278
202511080495,0.0579720372107797
202511080496,0.16924405176138696
202511080497,0.08450751307464957
202511080498,0.05130428292278229
202511080499,0.23405072054914705
202511080500,0.21947315413591334
202511080501,0.15863692528015474
202511080502,0.06518222632201924
202511080503,0.07700108275919634
202511080504,0.06987002212622923
202511080505,0.044140926572313624
202511080506,0.05915994387031799
202511080507,0.05378710662079084
202511080508,0.05345596372494781
202511080509,0.06472843546374787
202511080510,0.06399156395630362
202511080511,0.05297183411944963
202511080512,0.05639816536058153
202511080513,0.06217349208379251
202511080514,0.05065577962654981
202511080515,0.12036425695256288
202511080516,0.09908718107025345
202511080517,0.07595595126011125
202511080518,0.07370709646706701
202511080519,0.043607000621529515
202511080520,0.07465939530223292
202511080521,0.06510700441365563
202511080522,0.05810981770761464
202511080523,0.06847396810671481
202511080524,0.15986513080802245
202511080525,0.035633322408564094
202511080526,0.10893703374191714
202511080527,0.029914077467701142
202511080528,0.08515272690185419
202511080529,0.09933584147570208
202511080530,0.07076649506253269
202511080531,0.032436369228573174
202511080532,0.0442015393964288
202511080533,0.06279155092867239
202511080534,0.052899594234735274
202511080535,0.02991243577546824
202511080536,0.031091801374733816
202511080537,0.052703203533014
202511080538,0.06326375879198401
202511080539,0.0653558653137179
