ID,Default 12 Flag
202511080001,0.09193372096609666
202511080002,0.08171249077701696
202511080003,0.10983017411755892
202511080004,0.03156256471856676
202511080005,0.07603751747123301
202511080006,0.03125491483139404
202511080007,0.11036534088781266
202511080008,0.07497315990182164
202511080009,0.03504884720721751
202511080010,0.03522245345421188
202511080011,0.04902448277662577
202511080012,0.07801333231139519
202511080013,0.09906402604432782
202511080014,0.07940353138642889
202511080015,0.08745551288172534
202511080016,0.09996472398507902
202511080017,0.07080962245594369
202511080018,0.11692470715583615
202511080019,0.0679319629453249
202511080020,0.029519499570006737
202511080021,0.21598694654043593
202511080022,0.05167677711730856
202511080023,0.07374963263062452
202511080024,0.20066777290995327
202511080025,0.044040474251429124
202511080026,0.04170767431262475
202511080027,0.038370720230315424
202511080028,0.03643221910426792
202511080029,0.03315902187563092
202511080030,0.13019158835905092
202511080031,0.053178984049391476
202511080032,0.04962700428316139
202511080033,0.031140561645593538
202511080034,0.10443320763676872
202511080035,0.21920036271782026
202511080036,0.03819182387572561
202511080037,0.05019512243263084
202511080038,0.09915074586712509
202511080039,0.11364050266050882
202511080040,0.11525665581614014
202511080041,0.09818480575438286
202511080042,0.05017080759980077
202511080043,0.1413126971312826
202511080044,0.039168690018339114
202511080045,0.22173136200635643
202511080046,0.06724826388965019
202511080047,0.07506072541076475
202511080048,0.09611766483131631
202511080049,0.1628604590992452
202511080050,0.04145237794922724
202511080051,0.06451853831117617
202511080052,0.03192225311203112
202511080053,0.07500631083755561
202511080054,0.08144090020269333
202511080055,0.046940116228052844
202511080056,0.09781224828659978
202511080057,0.10370864624020823
202511080058,0.10280221426053458
202511080059,0.19203592739841963
202511080060,0.07258699284817911
202511080061,0.10692016383810954
202511080062,0.06143590186965566
202511080063,0.11670254132911655
202511080064,0.14093196770818692
202511080065,0.17111841140424183
202511080066,0.054445586465815723
202511080067,0.22476886518589734
202511080068,0.11251926950245901
202511080069,0.07508788577266606
202511080070,0.05997631888214028
202511080071,0.05911562350375529
202511080072,0.036086942248860394
202511080073,0.0611817647728747
202511080074,0.07801462253276138
202511080075,0.06997663769481242
202511080076,0.0785931943250909
202511080077,0.05659246186019818
202511080078,0.05370429116949287
202511080079,0.07170562086101048
202511080080,0.03229792385539488
202511080081,0.09221675061192969
202511080082,0.08879403246757683
202511080083,0.1751343872979065
202511080084,0.15078584562722872
202511080085,0.12656232625914654
202511080086,0.0591351615546093
202511080087,0.029548344652500565
202511080088,0.08758448615905462
202511080089,0.048864778269713034
202511080090,0.034177329378354715
